Gmt time,Open,High,Low,Close,Volume
03.04.2023 21:58:00.000,132.410,132.410,132.408,132.408,0.000013200000000000002
03.04.2023 21:59:00.000,132.409,132.409,132.407,132.407,0.000010199999999999999
03.04.2023 23:00:00.000,132.352,132.357,132.351,132.355,0.00035504999999999836
03.04.2023 23:01:00.000,132.353,132.354,132.292,132.293,0.00041999999999999953
03.04.2023 23:02:00.000,132.293,132.310,132.292,132.298,0.0008480999999999971
03.04.2023 23:03:00.000,132.298,132.303,132.264,132.278,0.0004360499999999986
03.04.2023 23:04:00.000,132.277,132.284,132.270,132.273,0.0004556999999999996
03.04.2023 23:05:00.000,132.273,132.273,132.254,132.259,0.0005129999999999987
03.04.2023 23:06:00.000,132.260,132.268,132.257,132.258,0.0006650999999999982
03.04.2023 23:07:00.000,132.258,132.266,132.247,132.249,0.0006982499999999989
03.04.2023 23:08:00.000,132.251,132.259,132.241,132.250,0.00042479999999999954
03.04.2023 23:09:00.000,132.251,132.257,132.249,132.254,0.0003157499999999999
03.04.2023 23:10:00.000,132.254,132.261,132.251,132.260,0.0002779499999999999
03.04.2023 23:11:00.000,132.261,132.272,132.258,132.266,0.00021510000000000008
03.04.2023 23:12:00.000,132.268,132.280,132.262,132.269,0.0002016000000000001
03.04.2023 23:13:00.000,132.270,132.282,132.258,132.261,0.0003548999999999997
03.04.2023 23:14:00.000,132.260,132.261,132.250,132.257,0.00009120000000000003
03.04.2023 23:15:00.000,132.258,132.260,132.254,132.256,0.00017010000000000012
03.04.2023 23:16:00.000,132.256,132.256,132.241,132.254,0.00021900000000000015
03.04.2023 23:17:00.000,132.254,132.258,132.218,132.218,0.0007707699999999984
03.04.2023 23:18:00.000,132.219,132.242,132.170,132.234,0.0003555299999999997
03.04.2023 23:19:00.000,132.237,132.239,132.219,132.232,0.00033794999999999973
03.04.2023 23:20:00.000,132.233,132.241,132.229,132.234,0.0001689000000000001
03.04.2023 23:21:00.000,132.234,132.234,132.220,132.220,0.00013710000000000008
03.04.2023 23:22:00.000,132.220,132.220,132.193,132.202,0.00023654000000000017
03.04.2023 23:23:00.000,132.201,132.214,132.201,132.210,0.00016735000000000006
03.04.2023 23:24:00.000,132.211,132.213,132.195,132.202,0.00018270000000000008
03.04.2023 23:25:00.000,132.201,132.207,132.195,132.207,0.0001769100000000001
